year	district	crop	season	irrigation	soil_type	seed_variety	field_area	rainfall	yield
2017	nayagarh	mung	rabi	none	saline	hyv	2.86	252	835
2017	nayagarh	mung	zaid	none	lateritic	hybrid	1.73	124	1140
2017	nayagarh	cotton	kharif	none	alluvial	hybrid	1.36	1306	1805
2017	nayagarh	cotton	rabi	drip	alluvial	local	2.47	193	1720
2017	nayagarh	sugarcane	kharif	lift	saline	hybrid	1.72	963	64723
2017	nayagarh	sugarcane	rabi	drip	lateritic	hybrid	3.64	252	117639
2017	nayagarh	turmeric	kharif	drip	saline	hybrid	3.68	1110	5239
2017	nayagarh	turmeric	rabi	tubewell	red_black	hybrid	1.71	107	5314
2017	nuapada	rice	kharif	none	lateritic	hyv	0.68	1084	2828
2017	nuapada	rice	zaid	canal	alluvial	hybrid	4.91	103	4730
2017	nuapada	maize	kharif	drip	alluvial	local	3.42	1177	4460
2017	nuapada	maize	rabi	canal	alluvial	hybrid	4.48	84	4599
2017	nuapada	maize	zaid	lift	red_black	hyv	4.93	52	3938
2017	nuapada	wheat	kharif	canal	lateritic	hybrid	4.84	816	3792
2017	nuapada	wheat	rabi	drip	alluvial	hybrid	3.86	217	5069
2017	nuapada	wheat	zaid	canal	lateritic	hyv	1.49	198	3595
2017	nuapada	groundnut	kharif	lift	lateritic	hyv	1.54	1177	2431
2017	nuapada	groundnut	rabi	tubewell	saline	local	2.73	258	1706
2017	nuapada	groundnut	zaid	tubewell	lateritic	hybrid	2.71	215	2885
2017	nuapada	mung	kharif	canal	alluvial	hyv	1.23	1203	1096
2017	nuapada	mung	rabi	drip	lateritic	local	1.15	166	1017
2017	nuapada	mung	zaid	lift	alluvial	hybrid	2.87	256	1292
2017	nuapada	cotton	kharif	none	alluvial	hyv	2.23	813	1340
2017	nuapada	cotton	rabi	none	lateritic	local	3.97	290	1116
2017	nuapada	sugarcane	kharif	drip	alluvial	local	4.81	1146	81972
2017	nuapada	sugarcane	rabi	none	lateritic	local	2.66	163	66225
2017	nuapada	turmeric	kharif	tubewell	red_black	hyv	2.66	1356	5095
2017	nuapada	turmeric	rabi	canal	alluvial	local	4.21	125	4650
2017	puri	rice	kharif	none	saline	local	0.51	1032	2118
2017	puri	rice	zaid	tubewell	red_black	hybrid	1.79	225	4435
2017	puri	maize	kharif	lift	alluvial	hyv	1.26	904	3870
2017	puri	maize	rabi	canal	red_black	local	3.27	286	3347
2017	puri	maize	zaid	none	alluvial	hybrid	1.18	135	4238
2017	puri	wheat	kharif	drip	lateritic	hybrid	2.41	1108	5340
2017	puri	wheat	rabi	drip	red_black	hyv	4.44	177	4298
2017	puri	wheat	zaid	canal	red_black	hybrid	4.09	270	4792
2017	puri	groundnut	kharif	tubewell	lateritic	hyv	1.17	1289	2566
2017	puri	groundnut	rabi	none	alluvial	hybrid	2.42	87	2775
2017	puri	groundnut	zaid	none	red_black	local	1.32	131	1824
2017	puri	mung	kharif	lift	saline	hyv	3.62	1451	828
2017	puri	mung	rabi	canal	lateritic	hybrid	4.65	190	1215
2017	puri	mung	zaid	lift	saline	hybrid	2.91	71	849
2017	puri	cotton	kharif	drip	saline	hybrid	3.1	1024	1733
2017	puri	cotton	rabi	none	lateritic	hyv	0.51	54	1663
2017	puri	sugarcane	kharif	canal	saline	local	4.64	1157	56863
2017	puri	sugarcane	rabi	canal	lateritic	hyv	2.57	191	103657
2017	puri	turmeric	kharif	lift	lateritic	local	4.23	941	4004
2017	puri	turmeric	rabi	none	lateritic	hyv	3.8	158	5114
2017	rayagada	rice	kharif	canal	alluvial	hybrid	0.98	1288	4416
2017	rayagada	rice	zaid	tubewell	alluvial	local	2.14	69	2739
2017	rayagada	maize	kharif	none	saline	local	3.94	943	2259
2017	rayagada	maize	rabi	drip	red_black	hyv	2.35	250	4052
2017	rayagada	maize	zaid	none	red_black	local	1.2	58	3175
2017	rayagada	wheat	kharif	drip	lateritic	hybrid	1.22	1233	4188
2017	rayagada	wheat	rabi	lift	red_black	hybrid	2.76	158	4081
2017	rayagada	wheat	zaid	tubewell	red_black	local	2.85	82	3649
2017	rayagada	groundnut	kharif	tubewell	saline	hybrid	0.75	1372	1985
2017	rayagada	groundnut	rabi	drip	alluvial	hybrid	2.61	214	2885
2017	rayagada	groundnut	zaid	lift	saline	local	0.75	158	1446
2017	rayagada	mung	kharif	tubewell	red_black	local	0.97	1143	874
2017	rayagada	mung	rabi	none	lateritic	hyv	1.23	104	770
2017	rayagada	mung	zaid	drip	alluvial	hyv	1.34	287	1137
2017	rayagada	cotton	kharif	none	lateritic	hyv	0.88	845	1338
2017	rayagada	cotton	rabi	drip	saline	local	0.72	129	1040
2017	rayagada	sugarcane	kharif	none	red_black	hyv	4.81	1122	71017
2017	rayagada	sugarcane	rabi	lift	red_black	local	3.66	154	59720
2017	rayagada	turmeric	kharif	drip	alluvial	hybrid	4.13	1401	6079
2017	rayagada	turmeric	rabi	lift	saline	hybrid	4.41	91	3599
2017	sambalpur	rice	kharif	tubewell	saline	local	4.48	1037	2317
2017	sambalpur	rice	zaid	tubewell	lateritic	hybrid	2.82	216	4007
2017	sambalpur	maize	kharif	drip	red_black	hyv	4.03	1168	4268
2017	sambalpur	maize	rabi	drip	saline	local	4.51	149	3376
2017	sambalpur	maize	zaid	tubewell	lateritic	hybrid	3.23	195	5118
2017	sambalpur	wheat	kharif	lift	alluvial	local	1.14	1360	3764
2017	sambalpur	wheat	rabi	none	saline	local	2.55	125	2118
2017	sambalpur	wheat	zaid	tubewell	alluvial	hyv	3.09	68	4063
2017	sambalpur	groundnut	kharif	tubewell	saline	hyv	4.94	1252	2272
2017	sambalpur	groundnut	rabi	tubewell	alluvial	hybrid	2.7	123	2848
2017	sambalpur	groundnut	zaid	lift	saline	hybrid	4.63	143	1759
2017	sambalpur	mung	kharif	drip	red_black	hyv	0.88	1260	1164
2017	sambalpur	mung	rabi	canal	alluvial	hybrid	4.9	252	1144
2017	sambalpur	mung	zaid	tubewell	alluvial	local	4.34	90	989
2017	sambalpur	cotton	kharif	drip	saline	local	1.5	1485	1388
2017	sambalpur	cotton	rabi	none	red_black	hyv	2.61	259	1394
2017	sambalpur	sugarcane	kharif	lift	alluvial	local	1.31	1206	69408
2017	sambalpur	sugarcane	rabi	lift	lateritic	hyv	1.98	204	77717
2017	sambalpur	turmeric	kharif	lift	lateritic	hybrid	3.84	1265	4863
2017	sambalpur	turmeric	rabi	none	lateritic	hyv	1.15	195	4204
2017	sonepur	rice	kharif	none	saline	local	4.71	1240	2108
2017	sonepur	rice	zaid	tubewell	alluvial	local	4.41	225	3748
2017	sonepur	maize	kharif	lift	red_black	hyv	3.36	870	3320
2017	sonepur	maize	rabi	canal	saline	local	1.84	273	3063
2017	sonepur	maize	zaid	lift	lateritic	hybrid	4.52	63	3734
2017	sonepur	wheat	kharif	none	saline	hyv	4.84	1003	2419
2017	sonepur	wheat	rabi	canal	saline	hyv	2.64	91	3429
2017	sonepur	wheat	zaid	lift	red_black	hybrid	3.07	193	4223
2017	sonepur	groundnut	kharif	drip	lateritic	local	3.75	948	2395
2017	sonepur	groundnut	rabi	canal	red_black	local	1.18	87	2133
2017	sonepur	groundnut	zaid	lift	red_black	local	4.06	117	2083
2017	sonepur	mung	kharif	drip	alluvial	hyv	4.74	1449	1456
2017	sonepur	mung	rabi	lift	alluvial	local	1.48	157	1107
2017	sonepur	mung	zaid	drip	lateritic	hybrid	2.2	293	1240
2017	sonepur	cotton	kharif	tubewell	alluvial	hyv	4.16	1114	1557
2017	sonepur	cotton	rabi	drip	alluvial	hybrid	2.75	155	2466
2017	sonepur	sugarcane	kharif	lift	red_black	hyv	4.23	1143	80395
2017	sonepur	sugarcane	rabi	none	lateritic	hyv	2.43	202	67504
2017	sonepur	turmeric	kharif	tubewell	saline	hyv	1.78	1496	4627
2017	sonepur	turmeric	rabi	lift	red_black	hybrid	3.29	269	6201
2017	sundargarh	rice	kharif	none	alluvial	local	0.9	1221	2586
2017	sundargarh	rice	rabi	drip	alluvial	hybrid	2.5	58	4577
2017	sundargarh	rice	zaid	canal	saline	local	1.5	147	2367
2017	sundargarh	maize	kharif	none	lateritic	hyv	4.78	1275	3295
2017	sundargarh	maize	rabi	lift	saline	local	4.73	179	2863
2017	sundargarh	maize	zaid	canal	red_black	hybrid	1.69	253	4956
2017	sundargarh	wheat	kharif	lift	lateritic	local	4.55	815	3001
2017	sundargarh	wheat	rabi	none	lateritic	hyv	4.28	239	3400
2017	sundargarh	wheat	zaid	drip	red_black	hyv	1.27	160	4276
2017	sundargarh	groundnut	kharif	tubewell	saline	local	3.27	852	1672
2017	sundargarh	groundnut	rabi	drip	saline	local	4.73	236	1810
2017	sundargarh	groundnut	zaid	tubewell	saline	hyv	2.83	75	1949
2017	sundargarh	mung	kharif	tubewell	alluvial	hybrid	3.1	1442	1277
2017	sundargarh	mung	rabi	canal	lateritic	hyv	1.42	161	969
2017	sundargarh	mung	zaid	none	lateritic	local	3.28	298	810
2017	sundargarh	cotton	kharif	none	saline	local	3.84	1264	853
2017	sundargarh	cotton	rabi	canal	lateritic	local	3.44	99	1319
2017	sundargarh	sugarcane	kharif	drip	lateritic	hybrid	4.01	1066	114689
2017	sundargarh	sugarcane	rabi	none	red_black	local	4.71	213	67485
2017	sundargarh	turmeric	kharif	drip	alluvial	local	2.57	909	5884
2017	sundargarh	turmeric	rabi	tubewell	red_black	hyv	4.53	176	4845
2018	angul	rice	kharif	canal	lateritic	hyv	0.95	1223	4131
2018	angul	rice	rabi	none	lateritic	hybrid	2.39	212	3490
2018	angul	rice	zaid	lift	lateritic	local	1.84	218	3083
2018	angul	maize	kharif	drip	alluvial	local	4.89	1295	4925
2018	angul	maize	rabi	drip	alluvial	local	2.85	81	3974
2018	angul	maize	zaid	tubewell	alluvial	hybrid	0.6	89	4967
2018	angul	wheat	kharif	tubewell	red_black	local	4.54	941	2885
2018	angul	wheat	rabi	tubewell	alluvial	hybrid	3.61	120	4307
2018	angul	wheat	zaid	lift	lateritic	local	2.07	125	3127
2018	angul	groundnut	kharif	lift	saline	hyv	2.81	997	1766
2018	angul	groundnut	rabi	canal	lateritic	local	3.59	121	2410
2018	angul	groundnut	zaid	lift	alluvial	hybrid	4.07	92	2794
2018	angul	mung	kharif	tubewell	saline	hyv	4.47	1078	862
2018	angul	mung	rabi	canal	alluvial	hybrid	2.22	140	1201
2018	angul	mung	zaid	canal	alluvial	hyv	1.25	180	1044
2018	angul	cotton	kharif	canal	saline	hyv	3.22	1343	1474
2018	angul	cotton	rabi	canal	saline	local	1.02	159	1258
2018	angul	sugarcane	kharif	tubewell	red_black	local	0.83	1180	81672
2018	angul	sugarcane	rabi	tubewell	red_black	local	0.54	233	82406
2018	angul	turmeric	kharif	canal	lateritic	hyv	3.05	1038	5224
2018	angul	turmeric	rabi	drip	alluvial	hyv	1.78	105	6010
2018	balangir	rice	kharif	none	red_black	hybrid	3.24	1487	3832
2018	balangir	rice	rabi	lift	saline	hyv	4.16	62	2300
2018	balangir	rice	zaid	lift	saline	local	4.96	81	2148
2018	balangir	maize	kharif	lift	lateritic	hybrid	1.97	1390	3980
2018	balangir	maize	rabi	none	red_black	local	3.4	51	3320
2018	balangir	maize	zaid	lift	red_black	local	4.29	279	3203
2018	balangir	wheat	kharif	drip	alluvial	hyv	3.4	897	4009
2018	balangir	wheat	rabi	lift	red_black	hyv	1.93	70	3547
2018	balangir	wheat	zaid	drip	red_black	hyv	3.26	228	4052
2018	balangir	groundnut	kharif	lift	saline	hybrid	4.85	1182	1755
2018	balangir	groundnut	rabi	drip	alluvial	local	1.51	85	2825
2018	balangir	groundnut	zaid	none	red_black	hybrid	3.76	72	2065
2018	balangir	mung	kharif	tubewell	red_black	hybrid	4.95	853	1356
2018	balangir	mung	rabi	canal	alluvial	local	0.72	117	993
2018	balangir	mung	zaid	canal	saline	hyv	3.64	199	995
2018	balangir	cotton	kharif	lift	alluvial	local	1.94	1398	1298
2018	balangir	cotton	rabi	lift	saline	hybrid	1.05	197	1330
2018	balangir	sugarcane	kharif	lift	saline	hyv	1.95	1031	70335
2018	balangir	sugarcane	rabi	none	red_black	hyv	3.7	263	71453
2018	balangir	turmeric	kharif	tubewell	lateritic	hybrid	0.85	861	6849
2018	balangir	turmeric	rabi	tubewell	alluvial	hybrid	1.47	98	7230
2018	balasore	rice	kharif	lift	alluvial	hyv	1.44	1340	3930
2018	balasore	rice	zaid	canal	red_black	hybrid	2.54	179	3360
2018	balasore	maize	kharif	none	lateritic	local	4.63	1263	2897
2018	balasore	maize	rabi	drip	lateritic	hyv	1.35	92	4186
2018	balasore	maize	zaid	canal	alluvial	local	2.57	78	3493
2018	balasore	wheat	kharif	tubewell	alluvial	hyv	1.34	1477	3649
2018	balasore	wheat	rabi	drip	saline	hyv	1.7	71	3966
2018	balasore	wheat	zaid	canal	saline	local	1.18	180	2689
2018	balasore	groundnut	kharif	canal	alluvial	hyv	1.73	1464	2402
2018	balasore	groundnut	rabi	lift	saline	local	1.82	202	1537
2018	balasore	groundnut	zaid	canal	saline	hybrid	2.45	215	2277
2018	balasore	mung	kharif	tubewell	alluvial	local	1.02	1389	1181
2018	balasore	mung	rabi	canal	lateritic	local	2.89	275	895
2018	balasore	mung	zaid	drip	saline	hyv	2.27	260	876
2018	balasore	cotton	kharif	canal	saline	local	1.27	1452	1049
2018	balasore	cotton	rabi	canal	red_black	hybrid	0.51	282	1629
2018	balasore	sugarcane	kharif	drip	saline	hybrid	1.87	1044	94809
2018	balasore	sugarcane	rabi	tubewell	red_black	hybrid	0.81	280	88354
2018	balasore	turmeric	kharif	lift	lateritic	local	3.5	821	4304
2018	balasore	turmeric	rabi	tubewell	red_black	local	1.27	52	5174
2018	bargarh	rice	kharif	drip	red_black	hyv	3.12	1053	4096
2018	bargarh	rice	zaid	none	alluvial	hybrid	3.56	108	3221
2018	bargarh	maize	kharif	drip	lateritic	local	3.99	1143	3431
2018	bargarh	maize	rabi	lift	saline	hybrid	2.08	219	3345
2018	bargarh	maize	zaid	lift	red_black	hyv	2.56	127	4168
2018	bargarh	wheat	kharif	canal	saline	local	1.71	1455	2703
2018	bargarh	wheat	rabi	none	lateritic	hyv	4.35	86	3542
2018	bargarh	wheat	zaid	canal	saline	local	1.6	299	2882
2018	bargarh	groundnut	kharif	lift	red_black	local	3.85	1186	1798
2018	bargarh	groundnut	rabi	none	red_black	hybrid	3.55	165	2519
2018	bargarh	groundnut	zaid	drip	lateritic	hyv	4.6	134	2568
2018	bargarh	mung	kharif	lift	saline	hyv	1.89	1332	698
2018	bargarh	mung	rabi	canal	alluvial	hyv	4.08	252	1238
2018	bargarh	mung	zaid	canal	red_black	local	4.86	225	959
2018	bargarh	cotton	kharif	tubewell	saline	hybrid	1.18	1438	1641
2018	bargarh	cotton	rabi	drip	lateritic	hyv	2.69	125	1559
2018	bargarh	sugarcane	kharif	none	saline	local	1.48	926	57077
2018	bargarh	sugarcane	rabi	none	saline	hyv	0.52	263	57149
2018	bargarh	turmeric	kharif	none	alluvial	hyv	1.12	1314	5634
2018	bargarh	turmeric	rabi	drip	lateritic	local	3.71	237	4642
2018	bhadrak	rice	kharif	tubewell	saline	hybrid	4.63	832	3092
2018	bhadrak	rice	zaid	canal	lateritic	hybrid	3.37	297	3662
2018	bhadrak	maize	kharif	none	red_black	hyv	3.19	1246	3111
2018	bhadrak	maize	rabi	canal	lateritic	hybrid	3.95	156	4162
2018	bhadrak	maize	zaid	drip	lateritic	hyv	1.87	287	4212
2018	bhadrak	wheat	kharif	lift	lateritic	hyv	4.02	898	3896
2018	bhadrak	wheat	rabi	tubewell	saline	hybrid	1.91	232	3988
2018	bhadrak	wheat	zaid	canal	saline	hyv	2.42	155	3017
2018	bhadrak	groundnut	kharif	lift	alluvial	hybrid	0.62	890	2940
2018	bhadrak	groundnut	rabi	tubewell	red_black	local	3.11	208	2077
2018	bhadrak	groundnut	zaid	drip	red_black	local	3.9	153	2264
2018	bhadrak	mung	kharif	none	saline	hybrid	2.57	856	693
2018	bhadrak	mung	rabi	canal	alluvial	hyv	3.17	194	1331
2018	bhadrak	mung	zaid	lift	red_black	local	1.05	180	902
2018	bhadrak	cotton	kharif	none	lateritic	hybrid	1.15	1307	1608
2018	bhadrak	cotton	rabi	tubewell	lateritic	hybrid	3.38	210	1613
2018	bhadrak	sugarcane	kharif	canal	alluvial	hyv	3.31	868	89810
2018	bhadrak	sugarcane	rabi	none	lateritic	hybrid	4.46	113	81733
2018	bhadrak	turmeric	kharif	tubewell	alluvial	hyv	0.61	1200	6082
2018	bhadrak	turmeric	rabi	none	alluvial	hyv	2.32	259	5792
2018	boudh	rice	kharif	tubewell	red_black	hybrid	3.57	1431	4569
2018	boudh	rice	rabi	tubewell	alluvial	local	1.14	111	3542
2018	boudh	rice	zaid	tubewell	lateritic	hyv	2.66	75	3232
2018	boudh	maize	kharif	drip	saline	hyv	3.5	909	3470
2018	boudh	maize	rabi	lift	saline	hyv	1.17	80	2838
2018	boudh	maize	zaid	drip	saline	local	3.11	216	2683
2018	boudh	wheat	kharif	drip	saline	local	4.59	942	2785
2018	boudh	wheat	rabi	lift	saline	hyv	0.54	178	2670
2018	boudh	wheat	zaid	drip	lateritic	hyv	4.56	181	4217
2018	boudh	groundnut	kharif	none	lateritic	hybrid	1.18	1376	2355
2018	boudh	groundnut	rabi	canal	saline	hybrid	4.36	250	1926
2018	boudh	groundnut	zaid	canal	saline	local	4.62	146	1803
2018	boudh	mung	kharif	lift	lateritic	hybrid	3.69	1474	1102
2018	boudh	mung	rabi	drip	red_black	local	3.64	198	1067
2018	boudh	mung	zaid	canal	saline	local	0.7	90	849
2018	boudh	cotton	kharif	tubewell	alluvial	hybrid	0.98	1287	2237
2018	boudh	cotton	rabi	canal	lateritic	hybrid	4.08	275	1586
2018	boudh	sugarcane	kharif	tubewell	saline	hyv	4.65	1056	62329
2018	boudh	sugarcane	rabi	none	alluvial	hybrid	0.83	205	96436
2018	boudh	turmeric	kharif	none	lateritic	hyv	0.98	936	4530
2018	boudh	turmeric	rabi	drip	lateritic	local	1.64	123	5102
2018	cuttack	rice	kharif	tubewell	lateritic	hybrid	1.23	996	4739
2018	cuttack	rice	rabi	none	alluvial	local	0.65	51	2576
2018	cuttack	rice	zaid	canal	saline	hybrid	2.96	97	2745
2018	cuttack	maize	kharif	drip	saline	local	4.25	1285	3345
2018	cuttack	maize	rabi	drip	red_black	hyv	3.28	85	4792
2018	cuttack	maize	zaid	none	saline	hyv	3.31	195	3223
2018	cuttack	wheat	kharif	none	lateritic	hybrid	1.84	1036	3253
2018	cuttack	wheat	rabi	none	red_black	local	1.51	286	3495
2018	cuttack	wheat	zaid	canal	saline	hybrid	2.11	90	3922
2018	cuttack	groundnut	kharif	canal	alluvial	hybrid	3.09	1425	3448
2018	cuttack	groundnut	rabi	drip	red_black	hyv	3.28	278	2864
2018	cuttack	groundnut	zaid	none	saline	hyv	3.44	157	1494
2018	cuttack	mung	kharif	canal	lateritic	hyv	4.5	1009	1005
2018	cuttack	mung	rabi	drip	red_black	hybrid	4.61	176	1185
2018	cuttack	mung	zaid	none	alluvial	hyv	4.91	203	1206
2018	cuttack	cotton	kharif	drip	alluvial	hybrid	2.65	842	2001
2018	cuttack	cotton	rabi	none	alluvial	hyv	2.78	160	1665
2018	cuttack	sugarcane	kharif	lift	red_black	local	0.6	1000	65060
2018	cuttack	sugarcane	rabi	drip	saline	hybrid	3.58	173	75897
2018	cuttack	turmeric	kharif	none	saline	hyv	3.63	1237	3782
2018	cuttack	turmeric	rabi	drip	lateritic	local	2.47	281	6110
2018	deogarh	rice	kharif	canal	red_black	local	2.04	1043	3713
2018	deogarh	rice	rabi	drip	alluvial	local	2.36	256	3845
2018	deogarh	rice	zaid	drip	alluvial	local	4.43	64	3306
2018	deogarh	maize	kharif	none	alluvial	local	2.47	1121	3084
2018	deogarh	maize	rabi	canal	lateritic	hyv	1.08	218	4013
2018	deogarh	maize	zaid	none	alluvial	local	1.63	176	3343
2018	deogarh	wheat	kharif	canal	lateritic	hyv	3.71	1364	4375
2018	deogarh	wheat	rabi	canal	lateritic	hybrid	4.52	188	4170
2018	deogarh	wheat	zaid	drip	alluvial	local	2.06	293	3896
2018	deogarh	groundnut	kharif	drip	saline	hyv	0.85	1333	2418
2018	deogarh	groundnut	rabi	tubewell	red_black	hybrid	2.99	235	2394
2018	deogarh	groundnut	zaid	tubewell	alluvial	local	3.64	166	2482
2018	deogarh	mung	kharif	none	alluvial	hyv	4.26	1402	942
2018	deogarh	mung	rabi	lift	red_black	local	0.77	148	973
2018	deogarh	mung	zaid	lift	alluvial	hyv	2.23	102	961
2018	deogarh	cotton	kharif	lift	lateritic	hybrid	2.44	1112	1428
2018	deogarh	cotton	rabi	none	red_black	local	4.6	136	1291
2018	deogarh	sugarcane	kharif	canal	lateritic	local	2.03	1244	85704
2018	deogarh	sugarcane	rabi	lift	alluvial	local	2.99	288	89326
2018	deogarh	turmeric	kharif	canal	saline	hyv	3.08	1331	4506
2018	deogarh	turmeric	rabi	canal	lateritic	hyv	2.6	110	6335
2018	dhenkanal	rice	kharif	tubewell	alluvial	hyv	4.1	887	4739
2018	dhenkanal	rice	zaid	drip	red_black	hyv	3.07	120	3220
2018	dhenkanal	maize	kharif	canal	red_black	hybrid	1.63	1422	4706
2018	dhenkanal	maize	rabi	none	alluvial	hyv	3.06	117	3591
2018	dhenkanal	maize	zaid	tubewell	saline	hyv	0.58	59	2824
2018	dhenkanal	wheat	kharif	canal	saline	hybrid	4.3	859	3075
2018	dhenkanal	wheat	rabi	drip	alluvial	hyv	4.54	294	4909
2018	dhenkanal	wheat	zaid	none	saline	local	1.66	116	2432
2018	dhenkanal	groundnut	kharif	lift	lateritic	local	3.34	1432	1770
2018	dhenkanal	groundnut	rabi	none	lateritic	local	3.45	179	1629
2018	dhenkanal	groundnut	zaid	lift	red_black	local	2.99	293	1818
2018	dhenkanal	mung	kharif	canal	red_black	local	3.55	1161	1062
2018	dhenkanal	mung	rabi	drip	alluvial	hybrid	1.56	179	1262
2018	dhenkanal	mung	zaid	lift	alluvial	hybrid	0.85	196	1102
2018	dhenkanal	cotton	kharif	canal	saline	local	3.39	946	1281
2018	dhenkanal	cotton	rabi	none	red_black	hybrid	4.05	154	1425
2018	dhenkanal	sugarcane	kharif	canal	saline	hyv	3.3	845	64447
2018	dhenkanal	sugarcane	rabi	canal	lateritic	hybrid	0.61	256	100689
2018	dhenkanal	turmeric	kharif	canal	red_black	local	2.2	1472	4919
2018	dhenkanal	turmeric	rabi	tubewell	saline	hybrid	0.85	289	4191
2018	gajapati	rice	kharif	tubewell	saline	hybrid	3.8	1340	3644
2018	gajapati	rice	zaid	drip	saline	hybrid	2.86	118	3192
2018	gajapati	maize	kharif	tubewell	red_black	local	1.98	1170	3922
2018	gajapati	maize	rabi	tubewell	saline	hyv	3.87	111	2929
2018	gajapati	maize	zaid	lift	saline	hyv	0.86	69	3091
2018	gajapati	wheat	kharif	canal	saline	hybrid	1.54	1035	3648
2018	gajapati	wheat	rabi	drip	lateritic	hybrid	1.6	222	5364
2018	gajapati	wheat	zaid	drip	lateritic	hybrid	1.67	130	4259
2018	gajapati	groundnut	kharif	none	alluvial	hyv	2.39	1389	2607
2018	gajapati	groundnut	rabi	lift	lateritic	local	4.44	80	1692
2018	gajapati	groundnut	zaid	lift	red_black	hybrid	3.7	75	2452
2018	gajapati	mung	kharif	tubewell	alluvial	hyv	0.61	874	1093
2018	gajapati	mung	rabi	tubewell	saline	hyv	2.09	192	857
2018	gajapati	mung	zaid	tubewell	red_black	local	2.02	136	1053
2018	gajapati	cotton	kharif	drip	alluvial	hybrid	0.7	1163	2298
2018	gajapati	cotton	rabi	lift	saline	hybrid	2.52	124	1452
2018	gajapati	sugarcane	kharif	lift	lateritic	hybrid	1.33	1321	96505
2018	gajapati	sugarcane	rabi	none	lateritic	local	3.17	216	62462
2018	gajapati	turmeric	kharif	lift	saline	hyv	2.47	1402	4058
2018	gajapati	turmeric	rabi	canal	alluvial	local	1.84	194	5028
2018	ganjam	rice	kharif	drip	saline	hyv	1.95	982	3109
2018	ganjam	rice	zaid	none	lateritic	hyv	2.84	207	2939
2018	ganjam	maize	kharif	canal	alluvial	hyv	1.78	1080	4032
2018	ganjam	maize	rabi	lift	saline	local	4.48	284	2472
2018	ganjam	maize	zaid	canal	alluvial	local	3.5	102	3533
2018	ganjam	wheat	kharif	drip	lateritic	local	3.19	1352	3137
2018	ganjam	wheat	rabi	drip	lateritic	local	2.7	144	4191
2018	ganjam	wheat	zaid	tubewell	red_black	hybrid	2.42	82	4130
2018	ganjam	groundnut	kharif	lift	red_black	local	3.72	922	2228
2018	ganjam	groundnut	rabi	lift	saline	hyv	1.68	121	2020
2018	ganjam	groundnut	zaid	none	red_black	local	3.85	69	1650
2018	ganjam	mung	kharif	canal	lateritic	hybrid	2.01	1325	1183
2018	ganjam	mung	rabi	none	red_black	local	2.45	253	903
2018	ganjam	mung	zaid	drip	red_black	local	4.29	274	1090
2018	ganjam	cotton	kharif	none	alluvial	local	1.12	1025	1270
2018	ganjam	cotton	rabi	tubewell	red_black	hyv	1.18	237	1811
2018	ganjam	sugarcane	kharif	lift	red_black	local	1.39	1328	79562
2018	ganjam	sugarcane	rabi	tubewell	alluvial	hyv	0.8	103	100379
2018	ganjam	turmeric	kharif	tubewell	alluvial	hyv	3.6	1446	6278
2018	ganjam	turmeric	rabi	drip	lateritic	hybrid	2.07	294	6559
2018	jagatsinghpur	rice	kharif	tubewell	red_black	local	4.44	1301	3466
2018	jagatsinghpur	rice	zaid	lift	red_black	hybrid	2.66	78	3021
2018	jagatsinghpur	maize	kharif	canal	saline	hyv	1.96	918	3473
2018	jagatsinghpur	maize	rabi	tubewell	saline	hyv	3.47	151	3160
